cod_zona_tarif;cod_pais;ind_bloqueado;ind_pais_origen;fec_creacion;fec_actualizacion
X1DOZAO1;KGZ;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;KIR;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;KWT;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;LAO;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;LBN;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;MAC;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;MYS;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;MDV;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;MNG;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;MMR;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;NRU;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;NPL;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;NZL;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;OMN;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;PAK;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;PLW;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;PSE;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;PNG;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;WSM;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;SGP;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;SYR;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;LKA;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;THA;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;TWN;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;TJK;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;TLS;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;TON;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;TKM;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;TUV;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;UZB;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;VUT;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;VNM;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAO1;YEM;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;AGO;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;BEN;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;BWA;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;BFA;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;BDI;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;CPV;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;CMR;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;TCD;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;COM;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;CIV;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;EGY;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;ERI;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;ETH;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;GAB;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;GMB;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;GHA;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;GIN;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;GNQ;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;GNB;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;KEN;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;LSO;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;LBR;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;LBY;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;MDG;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;MWI;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;MLI;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;MRT;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;MOZ;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;NAM;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;NER;t;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;NGA;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;CAF;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;COG;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;COD;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;RWA;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;SEN;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;SYC;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;SLE;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;SOM;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;SWZ;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;ZAF;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;SDN;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;SSD;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;TZA;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;TGO;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;UGA;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;DJI;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;ZMB;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
X1DOZAF1;ZWE;f;t;2024-04-19 00:00:00;2024-04-19 00:00:00
AA6EXPZ02;CPV;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;KHM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;CMR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;QAT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;TCD;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;CHL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;CHN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;CYP;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;COL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;COM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;PRK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;KOR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;CIV;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;CRI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;CUB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;CUW;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;DMA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;ECU;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;EGY;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;SLV;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;ARE;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;ERI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;ETH;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;PHL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;FJI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;GAB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;GMB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;GEO;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;GHA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;GRD;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;GTM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;GIN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;GNQ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;GNB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;GUY;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;HTI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;HND;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;HKG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;IND;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;IDN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;IRQ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;IRN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;CYM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;FLK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MHL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;SLB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;ISR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;JAM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;JOR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;KAZ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;KEN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;KGZ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;KIR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;KWT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;LAO;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;LSO;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;LBN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;LBR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;LBY;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MAC;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MDG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MYS;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MWI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MDV;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MLI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MLT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MAR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MUS;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MRT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MEX;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;FSM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MDA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MNG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MOZ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;MMR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;NAM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;NRU;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;NPL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;NIC;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;NER;t;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H1DOZAM1;UMI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H1DOZAM1;FLK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H1DOZAF1;MUS;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H1DOZAF1;STP;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZBRA;BRA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZCOL;COL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZMEX;MEX;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;ATG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;ARG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;ABW;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;BHS;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;BRB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;BLZ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;BMU;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;BOL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;CAN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;CHL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;CRI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;CUB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;CUW;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;DMA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;ECU;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;SLV;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;USA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;GUM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;MNP;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;UMI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;VIR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;PRI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;ASM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;GRD;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;GTM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;GUY;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;HTI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;HND;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;CYM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;FLK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;JAM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;NIC;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;PAN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;PRY;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;PER;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;DOM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;KNA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;VCT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;LCA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;SUR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;TTO;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;URY;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAM1;VEN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;AFG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;SAU;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;ARM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;AUS;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;CCK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;AZE;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;BGD;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;BHR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;BRN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;BTN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;KHM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;QAT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;CHN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;PRK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;KOR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;ARE;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;PHL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;FJI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;GEO;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;HKG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;IND;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;IDN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;IRQ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;IRN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;MHL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;SLB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;ISR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;JPN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;JOR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;KAZ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;KGZ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;KIR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;KWT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;LAO;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;LBN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;MAC;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;MYS;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;MDV;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;MNG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;MMR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;NRU;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;NPL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;NZL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;COK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;OMN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;PAK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;PLW;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;PSE;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;PNG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;WSM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;SGP;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;LKA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;THA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;TWN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;TJK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;TLS;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;TON;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;TKM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;TUV;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;UZB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;VUT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;VNM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAO1;YEM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;AGO;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;BEN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;BWA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;BFA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;BDI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;CPV;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;CMR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;TCD;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;COM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;CIV;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;EGY;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;ERI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;ETH;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;GAB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;GMB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;GHA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;GIN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;GNQ;t;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;GNB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;KEN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;LSO;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;LBR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;LBY;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;MDG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;MWI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;MLI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;MUS;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;MRT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;MOZ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;NAM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;NER;t;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;NGA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;CAF;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;COG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;COD;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;RWA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;STP;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;SEN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;SYC;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;SWZ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;ZAF;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;SDN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;SSD;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;TZA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;TGO;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;UGA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
H7DOZAF1;DJI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
